v,t,filtered_v
0.00027,5407.212321,0.266892
0.00029,5407.216321,0.293458
0.00018,5407.220321,0.177885
0.0003,5407.224321,0.302125
0.00036,5407.228321,0.356755
0.00017,5407.232321,0.174516
0.00022,5407.236322,0.224324
0.00027,5407.240322,0.26537
0.0003,5407.244322,0.298343
0.00017,5407.248322,0.168117
0.00016,5407.252322,0.163878
0.00015,5407.256323,0.145204
0.00019,5407.260323,0.186745
0.00024,5407.264323,0.237609
0.00012,5407.268323,0.12335
0.00015,5407.272323,0.14632
0.0001,5407.276323,0.097693
0.00021,5407.280324,0.206989
0.00012,5407.284324,0.117496
0.00015,5407.288324,0.149309
7e-05,5407.292324,0.067035
0.00016,5407.296324,0.157729
3e-05,5407.300324,0.025117
3e-05,5407.304325,0.027117
-6e-05,5407.308325,-0.060967
-1e-05,5407.312325,-0.010379
1e-05,5407.316325,0.013458
5e-05,5407.320325,0.048318
4e-05,5407.324326,0.041725
-7e-05,5407.328326,-0.073957
4e-05,5407.332326,0.038623
-1e-05,5407.336326,-0.013376
-5e-05,5407.340326,-0.049495
-8e-05,5407.344326,-0.081199
0.0,5407.348327,0.002331
5e-05,5407.352327,0.050385
-0.0001,5407.356327,-0.102005
-0.00017,5407.360327,-0.171064
-0.00016,5407.364327,-0.1622
-0.00016,5407.368327,-0.155419
-0.00015,5407.372328,-0.154113
-0.00012,5407.376328,-0.121685
-0.00013,5407.380328,-0.134007
-0.00016,5407.384328,-0.155417
-0.00017,5407.388328,-0.17429
-0.00018,5407.392329,-0.180282
-0.00024,5407.396329,-0.242109
-0.00022,5407.400329,-0.219733
-0.00017,5407.404329,-0.174779
-0.00015,5407.408329,-0.151106
-0.00027,5407.412329,-0.274351
-0.00022,5407.41633,-0.22248
-0.00023,5407.42033,-0.226498
-0.00024,5407.42433,-0.239577
-0.00023,5407.42833,-0.227346
-0.00034,5407.43233,-0.339098
-0.00025,5407.436331,-0.251507
-0.0003,5407.440331,-0.29589
-0.00037,5407.444331,-0.371082
-0.00035,5407.448331,-0.34663
-0.00033,5407.452331,-0.327862
-0.00031,5407.456331,-0.312489
-0.00037,5407.460332,-0.366058
-0.00027,5407.464332,-0.273391
-0.00035,5407.468332,-0.346535
-0.00034,5407.472332,-0.338689
-0.00034,5407.476332,-0.335467
-0.00033,5407.480332,-0.327218
-0.00033,5407.484333,-0.330278
-0.00036,5407.488333,-0.360361
-0.00041,5407.492333,-0.41194
-0.00042,5407.496333,-0.416023
-0.00037,5407.500333,-0.368683
-0.00033,5407.504334,-0.331012
-0.00043,5407.508334,-0.426733
-0.0004,5407.512334,-0.399135
-0.0004,5407.516334,-0.399016
-0.00042,5407.520334,-0.416342
-0.00031,5407.524334,-0.312097
-0.00041,5407.528335,-0.408039
-0.0004,5407.532335,-0.397247
-0.0004,5407.536335,-0.395848
-0.00035,5407.540335,-0.351878
-0.00038,5407.544335,-0.38427
-0.00038,5407.548335,-0.382569
-0.00032,5407.552336,-0.323853
-0.00034,5407.556336,-0.340395
-0.00044,5407.560336,-0.436599
-0.00027,5407.564336,-0.269742
-0.00047,5407.568336,-0.470861
-0.00042,5407.572337,-0.424684
-0.00049,5407.576337,-0.48667
-0.00038,5407.580337,-0.376453
-0.00041,5407.584337,-0.407924
-0.00034,5407.588337,-0.343399
-0.0004,5407.592337,-0.403914
-0.00034,5407.596338,-0.337975
-0.00042,5407.600338,-0.415964
-0.00029,5407.604338,-0.291532
-0.00028,5407.608338,-0.280088
-0.00036,5407.612338,-0.35989
-0.00031,5407.616339,-0.310136
-0.00034,5407.620339,-0.33654
-0.00031,5407.624339,-0.310469
-0.00034,5407.628339,-0.338145
-0.00039,5407.632339,-0.385974
-0.00037,5407.636339,-0.3685
-0.00032,5407.64034,-0.319191
-0.00025,5407.64434,-0.250495
-0.00035,5407.64834,-0.346659
-0.00021,5407.65234,-0.206914
-0.00028,5407.65634,-0.277272
-0.00031,5407.66034,-0.309649
-0.00026,5407.664341,-0.259217
-0.00029,5407.668341,-0.287385
-0.00016,5407.672341,-0.163385
-0.00029,5407.676341,-0.292767
-0.00016,5407.680341,-0.163447
-0.00019,5407.684342,-0.19344
-0.00016,5407.688342,-0.163655
-0.00015,5407.692342,-0.152845
-0.00012,5407.696342,-0.118314
-0.00018,5407.700342,-0.184047
-7e-05,5407.704342,-0.071535
-6e-05,5407.708343,-0.055964
-0.00016,5407.712343,-0.163693
-0.0001,5407.716343,-0.095079
-0.00012,5407.720343,-0.115355
-0.00017,5407.724343,-0.169832
-8e-05,5407.728343,-0.078394
-0.00015,5407.732344,-0.149972
-7e-05,5407.736344,-0.068434
-7e-05,5407.740344,-0.073555
5e-05,5407.744344,0.045247
-4e-05,5407.748344,-0.036044
-2e-05,5407.752345,-0.020866
-5e-05,5407.756345,-0.05193
-8e-05,5407.760345,-0.075311
-1e-05,5407.764345,-0.005871
0.0,5407.768345,0.004243
0.0001,5407.772345,0.099315
2e-05,5407.776346,0.019832
2e-05,5407.780346,0.016218
8e-05,5407.784346,0.078955
6e-05,5407.788346,0.057322
0.00014,5407.792346,0.135001
6e-05,5407.796347,0.059476
0.00017,5407.800347,0.170316
0.00015,5407.804347,0.146437
9e-05,5407.808347,0.090717
0.00015,5407.812347,0.150888
0.00019,5407.816347,0.189377
0.00028,5407.820348,0.27591
0.00016,5407.824348,0.162003
0.00011,5407.828348,0.111881
0.00026,5407.832348,0.26422
0.0002,5407.836348,0.204193
0.00026,5407.840348,0.256326
0.00019,5407.844349,0.186903
0.0002,5407.848349,0.197365
0.00031,5407.852349,0.306201
0.00018,5407.856349,0.183916
0.00026,5407.860349,0.264801
0.0003,5407.86435,0.302215
0.00022,5407.86835,0.217902
0.00026,5407.87235,0.256383
0.00035,5407.87635,0.35111
0.00036,5407.88035,0.364408
0.00018,5407.88435,0.183696
0.00033,5407.888351,0.331849
0.00052,5407.892351,0.524221
0.00122,5407.896351,1.215856
0.00141,5407.900351,1.410891
0.0007,5407.904351,0.698729
0.00046,5407.908351,0.461576
0.00042,5407.912352,0.422537
0.00031,5407.916352,0.308468
0.0004,5407.920352,0.404036
0.0004,5407.924352,0.404967
0.00036,5407.928352,0.363457
0.00044,5407.932353,0.444733
0.00044,5407.936353,0.443241
0.00045,5407.940353,0.450354
0.0004,5407.944353,0.395065
0.00035,5407.948353,0.354684
0.00041,5407.952353,0.413623
0.00039,5407.956354,0.388405
0.00038,5407.960354,0.378131
0.00034,5407.964354,0.338431
0.00039,5407.968354,0.389945
0.00041,5407.972354,0.410309
0.00047,5407.976355,0.465621
0.00035,5407.980355,0.352463
0.00047,5407.984355,0.467034
0.00036,5407.988355,0.357304
0.00036,5407.992355,0.355593
0.00044,5407.996355,0.435457
0.00045,5408.000356,0.454838
0.00044,5408.004356,0.443912
0.0004,5408.008356,0.400999
0.00043,5408.012356,0.427578
0.00039,5408.016356,0.391801
0.00046,5408.020356,0.45615
0.00034,5408.024357,0.343337
0.0004,5408.028357,0.399539
0.00049,5408.032357,0.489342
0.00025,5408.036357,0.252103
0.00034,5408.040357,0.343486
0.0004,5408.044358,0.3954
0.00035,5408.048358,0.348693
0.00033,5408.052358,0.334452
0.00035,5408.056358,0.350327
0.00033,5408.060358,0.327944
0.00024,5408.064358,0.244843
0.00035,5408.068359,0.349345
0.00029,5408.072359,0.287399
0.00038,5408.076359,0.377006
0.00028,5408.080359,0.277176
0.00025,5408.084359,0.250095
0.00026,5408.088359,0.256536
0.00021,5408.09236,0.20909
0.00025,5408.09636,0.253808
0.00022,5408.10036,0.216486
0.00026,5408.10436,0.264852
0.00023,5408.10836,0.234152
0.00031,5408.112361,0.307693
0.00022,5408.116361,0.222598
0.00028,5408.120361,0.277318
0.00023,5408.124361,0.228293
0.00015,5408.128361,0.149549
6e-05,5408.132361,0.057342
0.00018,5408.136362,0.175588
0.0001,5408.140362,0.102544
7e-05,5408.144362,0.074843
0.00012,5408.148362,0.124811
0.0002,5408.152362,0.204957
8e-05,5408.156363,0.082977
6e-05,5408.160363,0.057517
-0.0,5408.164363,-0.003206
6e-05,5408.168363,0.056138
2e-05,5408.172363,0.01844
2e-05,5408.176363,0.016861
7e-05,5408.180364,0.067393
5e-05,5408.184364,0.049186
1e-05,5408.188364,0.008861
-4e-05,5408.192364,-0.044232
-2e-05,5408.196364,-0.021784
-3e-05,5408.200364,-0.030717
-2e-05,5408.204365,-0.01578
2e-05,5408.208365,0.017323
-7e-05,5408.212365,-0.074614
-0.00014,5408.216365,-0.139603
-7e-05,5408.220365,-0.067472
-0.00017,5408.224366,-0.167804
-7e-05,5408.228366,-0.067135
-0.0001,5408.232366,-0.104058
-0.0002,5408.236366,-0.204831
-0.00013,5408.240366,-0.133773
-0.00016,5408.244366,-0.156909
-0.00021,5408.248367,-0.214391
-0.00026,5408.252367,-0.262997
-0.00017,5408.256367,-0.171186
-0.00012,5408.260367,-0.116537
-0.00019,5408.264367,-0.194424
-0.00029,5408.268367,-0.286889
-0.00016,5408.272368,-0.159605
-0.00022,5408.276368,-0.221292
-0.00031,5408.280368,-0.306259
-0.0003,5408.284368,-0.29653
-0.00026,5408.288368,-0.25759
-0.00031,5408.292369,-0.311061
-0.00023,5408.296369,-0.233508
-0.00043,5408.300369,-0.426026
-0.00029,5408.304369,-0.294522
-0.00034,5408.308369,-0.337927
-0.00028,5408.312369,-0.282134
-0.00024,5408.31637,-0.238376
-0.00039,5408.32037,-0.389552
-0.00027,5408.32437,-0.273075
-0.00033,5408.32837,-0.330115
-0.00038,5408.33237,-0.378331
-0.00038,5408.336371,-0.382094
-0.00034,5408.340371,-0.34251
-0.00038,5408.344371,-0.376107
-0.00032,5408.348371,-0.320701
-0.00039,5408.352371,-0.394283
-0.00046,5408.356371,-0.464212
-0.00036,5408.360372,-0.357562
-0.00031,5408.364372,-0.312825
-0.00044,5408.368372,-0.438692
-0.00036,5408.372372,-0.3625
-0.0004,5408.376372,-0.39932
-0.00049,5408.380372,-0.486606
-0.00031,5408.384373,-0.308643
-0.00043,5408.388373,-0.430627
-0.00042,5408.392373,-0.417233
-0.0004,5408.396373,-0.395377
-0.00046,5408.400373,-0.462609
-0.00049,5408.404374,-0.485994
-0.00039,5408.408374,-0.385677
-0.0004,5408.412374,-0.400821
-0.00037,5408.416374,-0.36867
-0.00045,5408.420374,-0.453661
-0.0004,5408.424374,-0.403639
-0.00027,5408.428375,-0.273436
-0.00039,5408.432375,-0.390201
-0.00033,5408.436375,-0.327606
-0.00041,5408.440375,-0.406753
-0.00049,5408.444375,-0.486115
-0.00047,5408.448375,-0.466597
-0.00039,5408.452376,-0.386677
-0.00037,5408.456376,-0.369936
-0.00036,5408.460376,-0.355463
-0.00032,5408.464376,-0.320838
-0.00034,5408.468376,-0.335828
-0.00035,5408.472377,-0.347652
-0.00043,5408.476377,-0.42673
-0.00039,5408.480377,-0.387474
-0.00038,5408.484377,-0.378578
-0.00028,5408.488377,-0.28159
-0.0003,5408.492377,-0.303887
-0.00031,5408.496378,-0.311985
-0.00027,5408.500378,-0.265338
-0.00031,5408.504378,-0.30968
-0.00028,5408.508378,-0.278343
-0.00037,5408.512378,-0.368598
-0.00037,5408.516379,-0.36701
-0.00022,5408.520379,-0.224405
-0.00017,5408.524379,-0.166981
-0.00032,5408.528379,-0.321709
-0.00031,5408.532379,-0.313799
-0.00024,5408.536379,-0.244365
-0.00024,5408.54038,-0.241473
-0.00032,5408.54438,-0.324747
-0.00022,5408.54838,-0.224901
-0.00016,5408.55238,-0.155857
-9e-05,5408.55638,-0.08787
-0.00019,5408.56038,-0.187827
-0.0002,5408.564381,-0.200783
-0.00018,5408.568381,-0.182094
-0.00013,5408.572381,-0.127606
-0.00014,5408.576381,-0.140781
-0.00022,5408.580381,-0.218576
-3e-05,5408.584382,-0.02876
-0.00013,5408.588382,-0.133967
-0.00011,5408.592382,-0.106715
-9e-05,5408.596382,-0.085239
-0.0001,5408.600382,-0.101164
-5e-05,5408.604382,-0.049711
2e-05,5408.608383,0.017054
-0.0001,5408.612383,-0.096455
-1e-05,5408.616383,-0.011392
-6e-05,5408.620383,-0.062076
-3e-05,5408.624383,-0.026783
-4e-05,5408.628383,-0.041613
2e-05,5408.632384,0.019927
6e-05,5408.636384,0.057483
5e-05,5408.640384,0.045054
4e-05,5408.644384,0.044033
8e-05,5408.648384,0.080207
2e-05,5408.652385,0.024172
5e-05,5408.656385,0.054955
8e-05,5408.660385,0.078921
0.00016,5408.664385,0.155013
0.00011,5408.668385,0.108965
0.00019,5408.672385,0.189035
5e-05,5408.676386,0.05448
0.00014,5408.680386,0.144986
0.00011,5408.684386,0.107599
0.00013,5408.688386,0.129026
0.00018,5408.692386,0.178038
0.0002,5408.696387,0.200305
0.00022,5408.700387,0.216292
0.00027,5408.704387,0.274741
0.00017,5408.708387,0.166933
0.00023,5408.712387,0.232457
0.00027,5408.716387,0.274046
0.00022,5408.720388,0.22366
0.0003,5408.724388,0.295179
0.00029,5408.728388,0.286875
0.00034,5408.732388,0.33506
0.00022,5408.736388,0.216257
0.00028,5408.740388,0.277448
0.00032,5408.744389,0.317418
0.00033,5408.748389,0.330297
0.00027,5408.752389,0.270023
0.0003,5408.756389,0.302435
0.00077,5408.760389,0.771452
0.00142,5408.76439,1.418051
0.00129,5408.76839,1.290238
0.00057,5408.77239,0.574678
0.00035,5408.77639,0.351913
0.00038,5408.78039,0.380915
0.00031,5408.78439,0.307501
0.00034,5408.788391,0.340769
0.00041,5408.792391,0.409663
0.00037,5408.796391,0.37242
0.00032,5408.800391,0.320169
0.00045,5408.804391,0.448381
0.00038,5408.808391,0.376478
0.00045,5408.812392,0.450977
0.00038,5408.816392,0.37813
0.0004,5408.820392,0.39859
0.00043,5408.824392,0.433529
0.00029,5408.828392,0.292749
0.00036,5408.832393,0.359104
0.00046,5408.836393,0.455316
0.00044,5408.840393,0.437348
0.00046,5408.844393,0.464348
0.00041,5408.848393,0.413705
0.00037,5408.852393,0.37356
0.00036,5408.856394,0.362902
0.00033,5408.860394,0.3292
0.00041,5408.864394,0.408421
0.00041,5408.868394,0.411998
0.00045,5408.872394,0.448465
0.00046,5408.876395,0.461723
0.0004,5408.880395,0.401092
0.00045,5408.884395,0.447291
0.00036,5408.888395,0.363776
0.00045,5408.892395,0.449851
0.00033,5408.896395,0.33404
0.00037,5408.900396,0.373677
0.0003,5408.904396,0.300164
0.00037,5408.908396,0.365523
0.00032,5408.912396,0.320777
0.00039,5408.916396,0.385612
0.00037,5408.920396,0.374199
0.00036,5408.924397,0.359063
0.00042,5408.928397,0.418686
0.00034,5408.932397,0.338991
0.00037,5408.936397,0.36958
0.00035,5408.940397,0.353776
0.00036,5408.944398,0.364994
0.00026,5408.948398,0.256657
0.00029,5408.952398,0.288785
0.00023,5408.956398,0.23394
0.00021,5408.960398,0.21138
0.00033,5408.964398,0.332228
0.00021,5408.968399,0.205134
0.00025,5408.972399,0.25423
0.0002,5408.976399,0.196923
0.00021,5408.980399,0.209641
0.00023,5408.984399,0.231011
0.00017,5408.988399,0.168711
0.00019,5408.9924,0.187975
0.00017,5408.9964,0.166835
0.00017,5409.0004,0.167939
0.0001,5409.0044,0.101311
0.00022,5409.0084,0.217409
9e-05,5409.012401,0.091222
5e-05,5409.016401,0.054465
0.00013,5409.020401,0.13079
3e-05,5409.024401,0.033877
0.00014,5409.028401,0.14187
-3e-05,5409.032401,-0.029125
0.0001,5409.036402,0.104284
0.00012,5409.040402,0.116258
0.0,5409.044402,0.002493
1e-05,5409.048402,0.006857
3e-05,5409.052402,0.028346
1e-05,5409.056403,0.01169
1e-05,5409.060403,0.010531
-0.0001,5409.064403,-0.098308
-6e-05,5409.068403,-0.060805
1e-05,5409.072403,0.005938
-4e-05,5409.076403,-0.039076
-7e-05,5409.080404,-0.066612
-6e-05,5409.084404,-0.055823
-0.00018,5409.088404,-0.18256
-1e-05,5409.092404,-0.007078
-0.0002,5409.096404,-0.198669
-0.00011,5409.100404,-0.105217
-7e-05,5409.104405,-0.067876
-0.00015,5409.108405,-0.150072
-8e-05,5409.112405,-0.081622
-0.00028,5409.116405,-0.276786
-0.00017,5409.120405,-0.173737
-0.00018,5409.124406,-0.175992
-0.0002,5409.128406,-0.199318
-0.00026,5409.132406,-0.259401
-0.00027,5409.136406,-0.268288
-0.00026,5409.140406,-0.257167
-0.00024,5409.144406,-0.243803
-0.00032,5409.148407,-0.315771
-0.0002,5409.152407,-0.196068
-0.00031,5409.156407,-0.307098
-0.00026,5409.160407,-0.258778
-0.00029,5409.164407,-0.29487
-0.0003,5409.168407,-0.298105
-0.00025,5409.172408,-0.252034
-0.0003,5409.176408,-0.302543
-0.00028,5409.180408,-0.280657
-0.00024,5409.184408,-0.241051
-0.0003,5409.188408,-0.302481
-0.00039,5409.192409,-0.387953
-0.00029,5409.196409,-0.288298
-0.00034,5409.200409,-0.341178
-0.00026,5409.204409,-0.260883
-0.00041,5409.208409,-0.412556
-0.0004,5409.212409,-0.400867
-0.00032,5409.21641,-0.322052
-0.00042,5409.22041,-0.42353
-0.00029,5409.22441,-0.294812
-0.00032,5409.22841,-0.318041
-0.00039,5409.23241,-0.385259
-0.00027,5409.236411,-0.269196
-0.00042,5409.240411,-0.418122
-0.00034,5409.244411,-0.341409
-0.00037,5409.248411,-0.365274
-0.00038,5409.252411,-0.379195
-0.00038,5409.256411,-0.378088
-0.00034,5409.260412,-0.342185
-0.00037,5409.264412,-0.373439
-0.0004,5409.268412,-0.401884
-0.00046,5409.272412,-0.456003
-0.00038,5409.276412,-0.379762
-0.00041,5409.280412,-0.411691
-0.00036,5409.284413,-0.361146
-0.0004,5409.288413,-0.403101
-0.00031,5409.292413,-0.312193
-0.00043,5409.296413,-0.430279
-0.00034,5409.300413,-0.339354
-0.00035,5409.304414,-0.353098
-0.00044,5409.308414,-0.437891
-0.00032,5409.312414,-0.316116
-0.00034,5409.316414,-0.339253
-0.00034,5409.320414,-0.339961
-0.00031,5409.324414,-0.314111
-0.00034,5409.328415,-0.340367
-0.00039,5409.332415,-0.386526
-0.00026,5409.336415,-0.261811
-0.00045,5409.340415,-0.449239
-0.00037,5409.344415,-0.36525
-0.0003,5409.348415,-0.295394
-0.00038,5409.352416,-0.383318
-0.00027,5409.356416,-0.266662
-0.00033,5409.360416,-0.332608
-0.00028,5409.364416,-0.282482
-0.00024,5409.368416,-0.244258
-0.00028,5409.372417,-0.278211
-0.00034,5409.376417,-0.340954
-0.00035,5409.380417,-0.346142
-0.00017,5409.384417,-0.165584
-0.00026,5409.388417,-0.256744
-0.00022,5409.392417,-0.218427
-0.00028,5409.396418,-0.277566
-0.00024,5409.400418,-0.238587
-0.00021,5409.404418,-0.2133
-0.00016,5409.408418,-0.155828
-0.00025,5409.412418,-0.249087
-0.00022,5409.416419,-0.218187
-0.00027,5409.420419,-0.267995
-0.00019,5409.424419,-0.193484
-0.00015,5409.428419,-0.149886
-0.00011,5409.432419,-0.10678
-0.00013,5409.436419,-0.127703
-0.0002,5409.44042,-0.195495
-0.00013,5409.44442,-0.134252
-7e-05,5409.44842,-0.07014
-0.00014,5409.45242,-0.142043
-0.0001,5409.45642,-0.100877
-4e-05,5409.46042,-0.044642
-0.0001,5409.464421,-0.103209
-1e-05,5409.468421,-0.013949
-9e-05,5409.472421,-0.092717
-7e-05,5409.476421,-0.066326
-4e-05,5409.480421,-0.042463
-1e-05,5409.484422,-0.010573
-2e-05,5409.488422,-0.021128
-0.0001,5409.492422,-0.102104
2e-05,5409.496422,0.020322
-2e-05,5409.500422,-0.021605
1e-05,5409.504422,0.006138
-2e-05,5409.508423,-0.024657
9e-05,5409.512423,0.092463
0.00014,5409.516423,0.141852
9e-05,5409.520423,0.086101
7e-05,5409.524423,0.068311
8e-05,5409.528423,0.080929
7e-05,5409.532424,0.07124
8e-05,5409.536424,0.076839
0.00017,5409.540424,0.167351
0.00011,5409.544424,0.11372
0.00029,5409.548424,0.294412
0.00021,5409.552425,0.208405
0.00024,5409.556425,0.239867
0.00023,5409.560425,0.225299
0.00023,5409.564425,0.232856
0.00025,5409.568425,0.251504
0.00025,5409.572425,0.249949
0.00012,5409.576426,0.120566
0.00015,5409.580426,0.153364
0.00022,5409.584426,0.217123
0.00024,5409.588426,0.242233
0.00027,5409.592426,0.271765
0.00026,5409.596427,0.255239
0.00023,5409.600427,0.227717
0.00034,5409.604427,0.34093
0.00026,5409.608427,0.264764
0.00037,5409.612427,0.369342
0.00032,5409.616427,0.321525
0.00031,5409.620428,0.308252
0.00041,5409.624428,0.408323
0.00102,5409.628428,1.024022
0.00164,5409.632428,1.638921
0.00086,5409.636428,0.855837
0.00047,5409.640428,0.470319
0.00036,5409.644429,0.360231
0.00043,5409.648429,0.432284
0.00032,5409.652429,0.322652
0.00033,5409.656429,0.329815
0.00038,5409.660429,0.375274
0.0004,5409.66443,0.399645
0.00033,5409.66843,0.332039
0.00033,5409.67243,0.328683
0.00034,5409.67643,0.341375
0.00048,5409.68043,0.477832
0.00039,5409.68443,0.391832
0.00039,5409.688431,0.394842
0.00047,5409.692431,0.467303
0.00041,5409.696431,0.408375
0.00036,5409.700431,0.362138
0.00034,5409.704431,0.341971
0.00043,5409.708431,0.427765
0.00047,5409.712432,0.467397
0.00038,5409.716432,0.375096
0.00042,5409.720432,0.415444
0.00034,5409.724432,0.335505
0.00042,5409.728432,0.419492
0.00036,5409.732433,0.359144
0.00038,5409.736433,0.383153
0.0004,5409.740433,0.401666
0.00048,5409.744433,0.480532
0.00042,5409.748433,0.416117
0.00029,5409.752433,0.286345
0.00039,5409.756434,0.393259
0.00031,5409.760434,0.309538
0.00045,5409.764434,0.45149
0.00031,5409.768434,0.314488
0.00024,5409.772434,0.237835
0.00037,5409.776435,0.370038
0.00034,5409.780435,0.340373
0.0003,5409.784435,0.304616
0.00037,5409.788435,0.367996
0.00025,5409.792435,0.254447
0.00033,5409.796435,0.326717
0.00021,5409.800436,0.213407
0.00031,5409.804436,0.313393
0.00032,5409.808436,0.321012
0.00029,5409.812436,0.288424
0.00023,5409.816436,0.233189
0.00026,5409.820436,0.258465
0.00028,5409.824437,0.279931
0.00031,5409.828437,0.314385
0.00026,5409.832437,0.264851
0.00026,5409.836437,0.261353
0.00012,5409.840437,0.121469
0.00015,5409.844438,0.147777
0.00026,5409.848438,0.260305
0.00021,5409.852438,0.21003
0.00017,5409.856438,0.169165
5e-05,5409.860438,0.054021
0.00019,5409.864438,0.188178
0.00013,5409.868439,0.130721
0.00022,5409.872439,0.220594
0.00022,5409.876439,0.217299
6e-05,5409.880439,0.058526
8e-05,5409.884439,0.084423
8e-05,5409.888439,0.080325
0.00011,5409.89244,0.113458
9e-05,5409.89644,0.091489
0.00013,5409.90044,0.125439
4e-05,5409.90444,0.037442
7e-05,5409.90844,0.070451
5e-05,5409.912441,0.054935
0.0,5409.916441,0.001189
4e-05,5409.920441,0.037175
-0.00012,5409.924441,-0.121782
1e-05,5409.928441,0.0141
-2e-05,5409.932441,-0.018805
3e-05,5409.936442,0.030924
-1e-05,5409.940442,-0.013657
-0.00012,5409.944442,-0.120714
-0.00011,5409.948442,-0.111151
-3e-05,5409.952442,-0.027029
-6e-05,5409.956443,-0.060809
-0.0001,5409.960443,-0.10409
-0.00011,5409.964443,-0.112897
-9e-05,5409.968443,-0.086845
-0.00023,5409.972443,-0.227369
-0.00013,5409.976443,-0.126475
-0.00013,5409.980444,-0.132748
-0.00022,5409.984444,-0.222797
-0.00024,5409.988444,-0.237092
-0.0002,5409.992444,-0.204374
-0.00016,5409.996444,-0.15843
-0.0002,5410.000444,-0.197686
-0.00027,5410.004445,-0.271253
-0.0001,5410.008445,-0.101901
-0.00031,5410.012445,-0.313447
-0.00015,5410.016445,-0.151468
-0.00027,5410.020445,-0.26766
-0.00024,5410.024446,-0.240457
-0.00022,5410.028446,-0.221672
-0.00025,5410.032446,-0.245923
-0.00025,5410.036446,-0.254988
-0.00027,5410.040446,-0.273381
-0.00031,5410.044446,-0.311348
-0.00032,5410.048447,-0.324947
-0.00029,5410.052447,-0.294206
